ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_efficiency,season
NG053,Tanker Ship,Warri-Bonny,December,285.5,Diesel,9683.63,25615.45,Moderate,90.37,0.029482745623283832,Winter
NG054,Tanker Ship,Lagos-Apapa,January,402.44,HFO,13962.38,37037.29,Calm,87.32,0.02882316625102597,Winter
NG054,Tanker Ship,Warri-Bonny,February,169.3,HFO,6503.01,19384.69,Moderate,79.54,0.026034098056130932,Winter
NG054,Tanker Ship,Lagos-Apapa,March,279.76,HFO,13501.1,40337.51,Calm,72.53,0.020721274562813398,Spring
NG054,Tanker Ship,Warri-Bonny,April,174.35,HFO,6670.92,16792.02,Calm,72.44,0.02613582534343089,Spring
NG054,Tanker Ship,Lagos-Apapa,May,127.34,Diesel,3856.51,10434.4,Moderate,75.52,0.03301949171660387,Spring
NG054,Tanker Ship,Escravos-Lagos,June,218.85,HFO,9360.73,27626.8,Calm,87.04,0.023379586848461604,Summer
NG054,Tanker Ship,Escravos-Lagos,July,418.62,HFO,19172.66,56103.96,Stormy,91.1,0.021834216013844714,Summer
NG054,Tanker Ship,Lagos-Apapa,August,159.07,Diesel,5637.4,16289.73,Moderate,79.55,0.028216908503920248,Summer
NG054,Tanker Ship,Port Harcourt-Lagos,September,79.53,HFO,2701.42,7855.34,Calm,92.41,0.029440072258293787,Autumn
NG054,Tanker Ship,Port Harcourt-Lagos,October,283.93,HFO,13832.06,36135.41,Stormy,83.68,0.020526949709587728,Autumn
NG054,Tanker Ship,Lagos-Apapa,November,139.19,HFO,6112.16,16349.62,Calm,89.53,0.022772636841967488,Autumn
NG054,Tanker Ship,Warri-Bonny,December,63.6,HFO,2098.8,5420.59,Calm,75.49,0.0303030303030303,Winter
NG055,Tanker Ship,Escravos-Lagos,January,286.01,HFO,13420.92,40100.19,Calm,77.97,0.021310759620055852,Winter
NG055,Tanker Ship,Escravos-Lagos,February,364.82,HFO,13885.16,41315.89,Stormy,73.31,0.026274094068775584,Winter
NG055,Tanker Ship,Port Harcourt-Lagos,March,168.57,HFO,5191.64,13202.25,Moderate,94.92,0.032469508671633625,Spring
NG055,Tanker Ship,Warri-Bonny,April,253.53,HFO,9889.18,25637.48,Calm,79.68,0.025637110458096628,Spring
NG055,Tanker Ship,Escravos-Lagos,May,250.18,Diesel,11627.24,30211.8,Moderate,74.5,0.02151671419872644,Spring
NG055,Tanker Ship,Warri-Bonny,June,191.37,HFO,6412.64,18984.6,Calm,85.43,0.029842623318945084,Summer
NG055,Tanker Ship,Port Harcourt-Lagos,July,456.34,HFO,18595.22,49825.97,Calm,85.45,0.024540715302104516,Summer
NG055,Tanker Ship,Warri-Bonny,August,66.22,HFO,2758.18,7983.81,Stormy,92.61,0.0240085853715131,Summer
NG055,Tanker Ship,Port Harcourt-Lagos,September,138.88,Diesel,4932.72,12768.69,Stormy,86.58,0.028154851684263446,Autumn
NG055,Tanker Ship,Escravos-Lagos,October,120.66,HFO,3996.11,10100.81,Calm,76.78,0.030194364019008484,Autumn
NG055,Tanker Ship,Warri-Bonny,November,457.29,HFO,14416.53,42532.98,Stormy,78.25,0.03171983826898706,Autumn
NG055,Tanker Ship,Warri-Bonny,December,67.46,Diesel,3175.47,8991.25,Stormy,89.79,0.021244099298686495,Winter
NG056,Fishing Trawler,Escravos-Lagos,January,173.27,Diesel,4341.81,11995.81,Calm,76.02,0.03990731975834963,Winter
NG056,Fishing Trawler,Escravos-Lagos,February,97.98,HFO,2248.57,5625.59,Calm,78.52,0.04357436059362172,Winter
NG056,Fishing Trawler,Warri-Bonny,March,112.19,HFO,3093.48,7988.4,Calm,87.54,0.03626659942847537,Spring
NG056,Fishing Trawler,Escravos-Lagos,April,112.4,Diesel,2974.88,8010.68,Stormy,75.95,0.037783036626687465,Spring
NG056,Fishing Trawler,Port Harcourt-Lagos,May,91.87,Diesel,2250.57,6657.04,Moderate,70.14,0.040820769849415926,Spring
NG056,Fishing Trawler,Warri-Bonny,June,178.59,HFO,3882.91,10775.76,Stormy,72.1,0.04599385512412083,Summer
NG056,Fishing Trawler,Lagos-Apapa,July,184.79,HFO,5163.82,13175.79,Stormy,89.82,0.03578552312048058,Summer
NG056,Fishing Trawler,Lagos-Apapa,August,81.6,Diesel,2353.03,5982.03,Calm,76.18,0.0346786908794193,Summer
NG056,Fishing Trawler,Escravos-Lagos,September,101.55,HFO,2443.92,6923.01,Moderate,84.2,0.041552096631640965,Autumn
NG056,Fishing Trawler,Escravos-Lagos,October,142.41,HFO,3607.98,10768.33,Stormy,83.42,0.03947083963880066,Autumn
NG056,Fishing Trawler,Lagos-Apapa,November,97.76,Diesel,2644.36,6634.58,Stormy,93.69,0.036969247757491414,Autumn
NG056,Fishing Trawler,Port Harcourt-Lagos,December,160.06,Diesel,4437.32,11743.66,Calm,88.7,0.036071322329694504,Winter
NG057,Oil Service Boat,Lagos-Apapa,January,72.72,HFO,2098.9,5944.84,Moderate,87.7,0.03464671971032445,Winter
NG057,Oil Service Boat,Port Harcourt-Lagos,February,21.93,Diesel,665.79,1771.04,Stormy,93.46,0.032938313882755824,Winter
NG057,Oil Service Boat,Port Harcourt-Lagos,March,117.74,Diesel,4111.73,11613.92,Stormy,72.19,0.028635148708694394,Spring
NG057,Oil Service Boat,Escravos-Lagos,April,64.46,HFO,2118.55,5904.72,Calm,70.44,0.03042647093530952,Spring
NG057,Oil Service Boat,Lagos-Apapa,May,120.9,Diesel,3209.1,8107.34,Moderate,77.1,0.037674114237636724,Spring
NG057,Oil Service Boat,Lagos-Apapa,June,79.01,HFO,2755.38,7174.98,Stormy,87.26,0.02867481073390966,Summer
NG057,Oil Service Boat,Port Harcourt-Lagos,July,147.71,Diesel,4574.29,13423.68,Stormy,89.82,0.032291350133026114,Summer
NG057,Oil Service Boat,Lagos-Apapa,August,60.84,Diesel,1942.05,4955.71,Moderate,90.3,0.03132772070749981,Summer
NG057,Oil Service Boat,Lagos-Apapa,September,115.48,HFO,3287.17,8618.39,Moderate,81.0,0.03513052260759255,Autumn
NG057,Oil Service Boat,Escravos-Lagos,October,44.58,HFO,1370.41,3749.05,Moderate,76.26,0.032530410607044605,Autumn
NG057,Oil Service Boat,Escravos-Lagos,November,146.63,HFO,4626.98,12024.59,Stormy,70.06,0.03169021694496194,Autumn
NG057,Oil Service Boat,Port Harcourt-Lagos,December,103.74,HFO,3127.65,8922.49,Calm,90.56,0.0331686729653254,Winter
NG058,Tanker Ship,Port Harcourt-Lagos,January,387.52,HFO,14486.79,37586.79,Calm,86.42,0.026749887311129653,Winter
NG058,Tanker Ship,Lagos-Apapa,February,378.23,HFO,13843.23,40190.45,Calm,80.27,0.02732238068716622,Winter
NG058,Tanker Ship,Escravos-Lagos,March,381.22,HFO,12597.57,37312.66,Moderate,81.6,0.030261391681094055,Spring
NG058,Tanker Ship,Escravos-Lagos,April,457.94,HFO,18046.55,45132.58,Moderate,88.93,0.02537548728150256,Spring
NG058,Tanker Ship,Escravos-Lagos,May,417.58,Diesel,13078.19,36009.0,Moderate,79.37,0.031929494830706694,Spring
NG058,Tanker Ship,Port Harcourt-Lagos,June,88.81,HFO,3714.52,9527.72,Calm,77.95,0.023908876517019697,Summer
NG058,Tanker Ship,Port Harcourt-Lagos,July,475.28,Diesel,15801.3,45995.69,Calm,85.98,0.03007853784182314,Summer
NG058,Tanker Ship,Warri-Bonny,August,210.7,Diesel,8108.79,23994.94,Calm,89.24,0.02598414806648094,Summer
NG058,Tanker Ship,Lagos-Apapa,September,386.46,HFO,11956.85,30683.14,Stormy,91.38,0.03232122172645805,Autumn
NG058,Tanker Ship,Port Harcourt-Lagos,October,211.36,Diesel,9680.84,28706.51,Calm,76.78,0.02183281616058111,Autumn
NG058,Tanker Ship,Lagos-Apapa,November,108.32,HFO,4487.57,12224.09,Calm,85.79,0.024137785037336466,Autumn
NG058,Tanker Ship,Escravos-Lagos,December,203.07,HFO,8928.86,26437.97,Calm,88.81,0.022743104942848244,Winter
NG059,Oil Service Boat,Escravos-Lagos,January,66.44,Diesel,1903.38,5046.12,Calm,93.47,0.034906324538452646,Winter
NG059,Oil Service Boat,Port Harcourt-Lagos,February,51.1,Diesel,1392.83,3758.91,Moderate,89.31,0.03668789443076327,Winter
NG059,Oil Service Boat,Warri-Bonny,March,129.13,Diesel,4322.62,11474.45,Moderate,72.01,0.02987308623011044,Spring
NG059,Oil Service Boat,Escravos-Lagos,April,144.33,Diesel,3703.32,9759.94,Stormy,88.69,0.038973137617057126,Spring
NG059,Oil Service Boat,Warri-Bonny,May,85.67,HFO,2941.9,7550.27,Stormy,86.48,0.029120636323464427,Spring
NG059,Oil Service Boat,Port Harcourt-Lagos,June,37.39,HFO,1192.25,3220.08,Calm,88.88,0.031360872300272596,Summer
NG059,Oil Service Boat,Escravos-Lagos,July,140.94,HFO,3689.47,9466.76,Calm,94.28,0.038200608759523726,Summer
NG059,Oil Service Boat,Warri-Bonny,August,137.41,Diesel,4274.53,11420.42,Calm,83.64,0.03214622426325234,Summer
NG059,Oil Service Boat,Escravos-Lagos,September,91.91,HFO,3005.05,8115.14,Stormy,75.59,0.03058518161095489,Autumn
NG059,Oil Service Boat,Port Harcourt-Lagos,October,93.79,HFO,2847.1,7516.78,Stormy,81.44,0.03294229215693162,Autumn
NG059,Oil Service Boat,Warri-Bonny,November,130.52,HFO,4339.71,11218.4,Calm,83.32,0.03007574238831627,Autumn
NG059,Oil Service Boat,Warri-Bonny,December,32.68,Diesel,1098.22,2987.4,Stormy,72.05,0.02975724353954581,Winter
NG060,Tanker Ship,Lagos-Apapa,January,278.0,Diesel,13816.93,35370.58,Stormy,76.65,0.02012024378787473,Winter
NG060,Tanker Ship,Lagos-Apapa,February,279.03,Diesel,10816.47,29268.62,Calm,70.37,0.025796771035282304,Winter
NG060,Tanker Ship,Warri-Bonny,March,98.2,Diesel,4409.87,11497.09,Moderate,74.77,0.022268230129232836,Spring
NG060,Tanker Ship,Port Harcourt-Lagos,April,350.86,HFO,13849.88,39517.06,Calm,90.15,0.025333071477875623,Spring
NG060,Tanker Ship,Port Harcourt-Lagos,May,408.83,HFO,16174.79,41269.87,Stormy,85.14,0.025275753193704523,Spring
NG060,Tanker Ship,Escravos-Lagos,June,295.22,Diesel,14171.09,40731.23,Moderate,81.96,0.02083255416485253,Summer
NG060,Tanker Ship,Lagos-Apapa,July,310.7,HFO,12785.33,36784.5,Calm,85.76,0.024301289055503456,Summer
NG060,Tanker Ship,Lagos-Apapa,August,76.82,HFO,2502.6,7335.02,Stormy,89.45,0.03069607608087589,Summer
NG060,Tanker Ship,Port Harcourt-Lagos,September,231.83,HFO,10882.43,31739.85,Stormy,83.15,0.02130314644799002,Autumn
NG060,Tanker Ship,Lagos-Apapa,October,426.27,Diesel,20350.8,54487.42,Moderate,73.1,0.020946105312813254,Autumn
NG060,Tanker Ship,Port Harcourt-Lagos,November,275.37,HFO,11143.81,31104.77,Moderate,83.5,0.024710579236365302,Autumn
NG060,Tanker Ship,Port Harcourt-Lagos,December,247.87,HFO,10227.59,28654.47,Calm,84.14,0.024235425941008585,Winter
NG061,Surfer Boat,Warri-Bonny,January,192.09,Diesel,2258.04,6148.88,Moderate,86.35,0.08506935218153798,Winter
NG061,Surfer Boat,Port Harcourt-Lagos,February,85.79,Diesel,1305.12,3866.14,Calm,79.8,0.06573341914919702,Winter
NG061,Surfer Boat,Port Harcourt-Lagos,March,163.91,Diesel,1990.36,5703.61,Stormy,94.8,0.08235193633312567,Spring
NG061,Surfer Boat,Port Harcourt-Lagos,April,170.92,Diesel,2272.34,6300.04,Calm,88.94,0.07521761708195075,Spring
NG061,Surfer Boat,Lagos-Apapa,May,55.2,Diesel,1103.69,2907.08,Moderate,92.13,0.05001404379853038,Spring
NG061,Surfer Boat,Port Harcourt-Lagos,June,64.39,Diesel,742.66,1940.84,Stormy,70.39,0.08670185549241914,Summer
NG061,Surfer Boat,Escravos-Lagos,July,128.12,Diesel,1375.68,3842.61,Stormy,85.74,0.09313212374970924,Summer
NG061,Surfer Boat,Lagos-Apapa,August,39.17,Diesel,763.15,2198.1,Calm,75.58,0.051326737862805484,Summer
NG061,Surfer Boat,Lagos-Apapa,September,162.55,Diesel,2632.13,7183.86,Calm,94.07,0.061756068279302315,Autumn
NG061,Surfer Boat,Warri-Bonny,October,62.78,Diesel,745.3,2158.34,Moderate,75.76,0.08423453642828392,Autumn
NG061,Surfer Boat,Escravos-Lagos,November,184.52,Diesel,2256.2,6175.96,Moderate,82.25,0.08178352982891589,Autumn
NG061,Surfer Boat,Escravos-Lagos,December,163.99,Diesel,2221.77,6218.29,Stormy,82.89,0.07381052044090973,Winter
NG062,Tanker Ship,Escravos-Lagos,January,208.76,HFO,7039.26,17607.31,Stormy,74.14,0.02965652639624051,Winter
NG062,Tanker Ship,Escravos-Lagos,February,451.54,Diesel,20513.24,60653.68,Moderate,71.09,0.022012124852046774,Winter
NG062,Tanker Ship,Lagos-Apapa,March,321.16,Diesel,10530.22,28020.52,Stormy,88.05,0.03049888796245473,Spring
NG062,Tanker Ship,Escravos-Lagos,April,177.61,Diesel,8083.66,24036.65,Calm,94.94,0.0219714832142866,Spring
NG062,Tanker Ship,Escravos-Lagos,May,127.79,HFO,5253.48,13545.56,Stormy,82.75,0.02432482849463594,Spring
NG062,Tanker Ship,Lagos-Apapa,June,85.27,HFO,3477.69,9129.47,Calm,75.59,0.024519149205363328,Summer
NG062,Tanker Ship,Lagos-Apapa,July,188.37,Diesel,6798.78,17464.83,Stormy,78.22,0.027706441449789523,Summer
NG062,Tanker Ship,Port Harcourt-Lagos,August,90.22,HFO,2845.95,7872.49,Moderate,84.18,0.03170118940951176,Summer
NG062,Tanker Ship,Escravos-Lagos,September,147.16,Diesel,4512.41,11389.39,Stormy,81.21,0.03261228478795145,Autumn
NG062,Tanker Ship,Warri-Bonny,October,162.55,Diesel,6184.42,17801.13,Calm,82.94,0.026283790557562393,Autumn
NG062,Tanker Ship,Lagos-Apapa,November,86.03,Diesel,2970.62,7707.62,Moderate,76.72,0.028960284385077865,Autumn
NG062,Tanker Ship,Lagos-Apapa,December,200.04,HFO,6352.0,16584.34,Moderate,83.03,0.031492443324937024,Winter
NG063,Oil Service Boat,Warri-Bonny,January,93.55,Diesel,2980.23,7691.72,Calm,93.84,0.03139019471651517,Winter
NG063,Oil Service Boat,Port Harcourt-Lagos,February,80.42,Diesel,2590.63,7296.06,Moderate,90.73,0.03104264213724075,Winter
NG063,Oil Service Boat,Port Harcourt-Lagos,March,126.21,Diesel,3404.06,9255.25,Calm,83.45,0.037076314753558985,Spring
NG063,Oil Service Boat,Port Harcourt-Lagos,April,107.01,HFO,3614.48,10389.58,Stormy,93.09,0.02960591841703371,Spring
NG063,Oil Service Boat,Lagos-Apapa,May,32.08,HFO,1007.7,2863.08,Calm,82.55,0.03183487148953061,Spring
NG063,Oil Service Boat,Lagos-Apapa,June,58.44,HFO,1517.11,4134.91,Calm,75.66,0.03852060826176085,Summer
NG063,Oil Service Boat,Lagos-Apapa,July,108.7,Diesel,2731.66,7413.18,Calm,72.86,0.039792653551320445,Summer
NG063,Oil Service Boat,Lagos-Apapa,August,92.05,Diesel,2708.32,7526.28,Calm,91.75,0.033987859632539724,Summer
NG063,Oil Service Boat,Lagos-Apapa,September,134.39,Diesel,4272.16,12068.8,Calm,74.46,0.031457155162727984,Autumn
NG063,Oil Service Boat,Escravos-Lagos,October,72.27,HFO,2171.77,5810.14,Stormy,84.36,0.03327700447100752,Autumn
NG063,Oil Service Boat,Escravos-Lagos,November,26.92,HFO,685.56,1910.37,Stormy,71.43,0.03926716844623374,Autumn
NG063,Oil Service Boat,Port Harcourt-Lagos,December,138.25,Diesel,3615.95,9364.63,Stormy,78.25,0.038233382651861894,Winter
NG064,Fishing Trawler,Lagos-Apapa,January,78.62,Diesel,1875.87,5245.43,Moderate,81.61,0.04191121986065133,Winter
NG064,Fishing Trawler,Warri-Bonny,February,90.8,Diesel,2623.87,7625.49,Stormy,78.45,0.03460537297960646,Winter
NG064,Fishing Trawler,Warri-Bonny,March,153.73,HFO,3581.94,10606.8,Stormy,79.64,0.042918083496652645,Spring
NG064,Fishing Trawler,Lagos-Apapa,April,198.37,Diesel,5768.95,15913.58,Moderate,89.98,0.03438580677592976,Spring
NG064,Fishing Trawler,Lagos-Apapa,May,150.5,Diesel,3702.82,10070.31,Moderate,94.29,0.04064469782490102,Spring
NG064,Fishing Trawler,Escravos-Lagos,June,87.32,HFO,2444.88,7121.66,Stormy,82.36,0.03571545433722718,Summer
NG064,Fishing Trawler,Escravos-Lagos,July,59.02,Diesel,1565.54,4658.66,Calm,92.23,0.037699451946293296,Summer
NG064,Fishing Trawler,Lagos-Apapa,August,172.74,HFO,4867.43,14170.83,Moderate,79.14,0.03548895412979745,Summer
NG064,Fishing Trawler,Port Harcourt-Lagos,September,137.1,HFO,3807.08,9873.86,Stormy,72.02,0.0360118516028032,Autumn
NG064,Fishing Trawler,Escravos-Lagos,October,95.72,HFO,2271.69,6185.86,Calm,72.39,0.04213603088449568,Autumn
NG064,Fishing Trawler,Port Harcourt-Lagos,November,149.17,Diesel,3769.23,11057.31,Stormy,82.13,0.03957572236239232,Autumn
NG064,Fishing Trawler,Warri-Bonny,December,137.18,Diesel,3876.87,11222.49,Calm,76.24,0.03538421458547746,Winter
NG065,Oil Service Boat,Port Harcourt-Lagos,January,79.42,HFO,2402.18,6966.2,Moderate,79.08,0.033061635680923164,Winter
NG065,Oil Service Boat,Lagos-Apapa,February,74.61,HFO,2216.71,6564.02,Calm,89.67,0.03365798864082356,Winter
NG065,Oil Service Boat,Port Harcourt-Lagos,March,41.69,Diesel,1245.38,3275.58,Calm,76.4,0.03347572628434694,Spring
NG065,Oil Service Boat,Warri-Bonny,April,29.08,Diesel,917.91,2701.7,Stormy,76.41,0.031680665860487414,Spring
NG065,Oil Service Boat,Escravos-Lagos,May,31.64,HFO,943.16,2696.72,Stormy,92.85,0.033546800118749734,Spring
NG065,Oil Service Boat,Lagos-Apapa,June,122.99,HFO,3300.85,8973.53,Moderate,91.27,0.03726009967129679,Summer
NG065,Oil Service Boat,Lagos-Apapa,July,130.42,HFO,3397.2,10054.23,Moderate,82.92,0.03839043918521135,Summer
NG065,Oil Service Boat,Escravos-Lagos,August,53.2,Diesel,1336.22,3457.76,Stormy,91.95,0.039813803116253314,Summer
NG065,Oil Service Boat,Lagos-Apapa,September,56.72,HFO,1506.11,4458.39,Calm,79.11,0.03765993187748571,Autumn
NG065,Oil Service Boat,Port Harcourt-Lagos,October,90.48,HFO,2428.39,6161.7,Moderate,81.8,0.03725925407368669,Autumn
NG065,Oil Service Boat,Warri-Bonny,November,88.72,Diesel,2575.94,6810.96,Calm,93.75,0.034441796004565324,Autumn
NG065,Oil Service Boat,Warri-Bonny,December,48.06,HFO,1268.97,3381.49,Stormy,74.82,0.03787323577389536,Winter
NG066,Tanker Ship,Port Harcourt-Lagos,January,246.31,Diesel,9075.4,27076.11,Stormy,74.28,0.027140401525001655,Winter
NG066,Tanker Ship,Port Harcourt-Lagos,February,371.2,HFO,14177.46,35725.78,Calm,88.88,0.02618240502882745,Winter
NG066,Tanker Ship,Port Harcourt-Lagos,March,335.33,Diesel,14643.18,43677.22,Moderate,82.71,0.022900080447006727,Spring
NG066,Tanker Ship,Warri-Bonny,April,279.23,HFO,13314.4,36572.25,Stormy,81.01,0.020972030283001864,Spring
NG066,Tanker Ship,Escravos-Lagos,May,183.82,Diesel,6757.4,18471.1,Calm,92.11,0.027202770296267796,Spring
NG066,Tanker Ship,Port Harcourt-Lagos,June,210.5,Diesel,9078.44,24327.86,Moderate,85.4,0.023186803019020888,Summer
NG066,Tanker Ship,Warri-Bonny,July,78.31,HFO,3474.43,9696.2,Moderate,86.05,0.0225389488347729,Summer
NG066,Tanker Ship,Lagos-Apapa,August,120.53,Diesel,5439.38,15896.12,Calm,86.69,0.02215877544867246,Summer
NG066,Tanker Ship,Escravos-Lagos,September,281.48,Diesel,12471.51,36576.82,Moderate,89.85,0.022569841182022064,Autumn
NG066,Tanker Ship,Lagos-Apapa,October,81.43,Diesel,3422.84,10229.14,Calm,84.82,0.02379018592747543,Autumn
NG066,Tanker Ship,Lagos-Apapa,November,255.63,Diesel,9468.59,26378.31,Calm,72.82,0.02699768392125966,Autumn
NG066,Tanker Ship,Lagos-Apapa,December,211.33,HFO,7371.42,19745.66,Moderate,92.05,0.028668831785463318,Winter
NG067,Tanker Ship,Lagos-Apapa,January,190.82,HFO,8316.38,23540.61,Moderate,85.35,0.022945079469673103,Winter
NG067,Tanker Ship,Lagos-Apapa,February,498.55,Diesel,22973.21,62936.17,Stormy,70.49,0.021701364328276285,Winter
NG067,Tanker Ship,Port Harcourt-Lagos,March,198.33,Diesel,8256.6,21477.15,Calm,83.82,0.02402078337330136,Spring
NG067,Tanker Ship,Port Harcourt-Lagos,April,324.53,HFO,14161.96,37426.59,Calm,80.45,0.02291561337554971,Spring
NG067,Tanker Ship,Port Harcourt-Lagos,May,129.21,Diesel,4517.46,11641.61,Calm,75.55,0.02860235619131105,Spring
NG067,Tanker Ship,Port Harcourt-Lagos,June,272.63,HFO,9084.54,23862.6,Calm,82.59,0.03001032523385884,Summer
NG067,Tanker Ship,Lagos-Apapa,July,113.43,Diesel,5577.46,14579.23,Moderate,90.64,0.020337214430941684,Summer
NG067,Tanker Ship,Lagos-Apapa,August,250.17,HFO,8603.08,24892.55,Stormy,82.08,0.029079120501029863,Summer
NG067,Tanker Ship,Warri-Bonny,September,329.12,Diesel,11706.26,30474.54,Moderate,82.8,0.028114871871972775,Autumn
NG067,Tanker Ship,Lagos-Apapa,October,265.76,HFO,10937.44,30785.29,Calm,81.89,0.024298190435787532,Autumn
NG067,Tanker Ship,Warri-Bonny,November,250.08,Diesel,11425.41,34049.14,Stormy,70.71,0.021888054783154393,Autumn
NG067,Tanker Ship,Port Harcourt-Lagos,December,159.16,HFO,5222.55,14151.48,Calm,76.4,0.030475533982441527,Winter
NG068,Oil Service Boat,Port Harcourt-Lagos,January,57.52,HFO,1838.16,4611.02,Calm,84.98,0.03129216172694434,Winter
NG068,Oil Service Boat,Port Harcourt-Lagos,February,147.61,HFO,3920.05,10662.58,Stormy,71.63,0.03765513194984758,Winter
NG068,Oil Service Boat,Escravos-Lagos,March,108.49,Diesel,2955.2,7438.42,Calm,91.27,0.03671155928532756,Spring
NG068,Oil Service Boat,Escravos-Lagos,April,125.09,HFO,4023.97,11254.39,Calm,87.51,0.03108621585150983,Spring
NG068,Oil Service Boat,Escravos-Lagos,May,44.03,Diesel,1352.9,3400.86,Moderate,80.82,0.032544903540542534,Spring
NG068,Oil Service Boat,Escravos-Lagos,June,31.18,Diesel,949.98,2549.97,Stormy,70.69,0.03282174361565506,Summer
NG068,Oil Service Boat,Escravos-Lagos,July,31.89,HFO,880.25,2222.31,Calm,76.52,0.036228344220391936,Summer
NG068,Oil Service Boat,Lagos-Apapa,August,84.99,Diesel,2892.34,7374.94,Calm,87.89,0.029384512194278678,Summer
NG068,Oil Service Boat,Port Harcourt-Lagos,September,88.11,HFO,3004.24,8352.16,Moderate,94.13,0.02932854898410247,Autumn
NG068,Oil Service Boat,Warri-Bonny,October,98.19,Diesel,3131.49,8505.19,Calm,91.33,0.03135568052269048,Autumn
NG068,Oil Service Boat,Port Harcourt-Lagos,November,123.85,HFO,3671.42,10306.94,Stormy,74.52,0.033733541790369935,Autumn
NG068,Oil Service Boat,Lagos-Apapa,December,41.09,HFO,1357.8,3984.31,Calm,82.52,0.030262188834879956,Winter
NG069,Surfer Boat,Lagos-Apapa,January,165.51,Diesel,3119.81,8715.5,Stormy,82.7,0.053051307611681475,Winter
NG069,Surfer Boat,Port Harcourt-Lagos,February,165.79,Diesel,2852.27,7218.59,Stormy,93.2,0.058125633267537787,Winter
NG069,Surfer Boat,Lagos-Apapa,March,71.85,Diesel,1276.71,3388.89,Calm,77.55,0.05627746316704654,Spring
NG069,Surfer Boat,Port Harcourt-Lagos,April,141.2,Diesel,1707.16,4683.36,Stormy,89.11,0.08271046650577567,Spring
NG069,Surfer Boat,Port Harcourt-Lagos,May,20.64,Diesel,270.4,713.6,Moderate,70.5,0.07633136094674557,Spring
NG069,Surfer Boat,Lagos-Apapa,June,27.53,Diesel,297.68,843.49,Stormy,86.13,0.09248185971513034,Summer
NG069,Surfer Boat,Escravos-Lagos,July,95.68,Diesel,1320.09,3867.28,Stormy,88.6,0.07247990667302988,Summer
NG069,Surfer Boat,Escravos-Lagos,August,85.63,Diesel,1555.13,4166.2,Calm,88.77,0.05506292078475754,Summer
NG069,Surfer Boat,Warri-Bonny,September,110.02,Diesel,1818.59,4731.38,Moderate,80.45,0.06049741832958501,Autumn
NG069,Surfer Boat,Lagos-Apapa,October,165.69,Diesel,1761.27,4664.94,Calm,85.31,0.09407416239418147,Autumn
NG069,Surfer Boat,Port Harcourt-Lagos,November,78.78,Diesel,1513.47,4513.23,Moderate,90.52,0.0520525679398997,Autumn
NG069,Surfer Boat,Escravos-Lagos,December,136.85,Diesel,2382.83,6377.27,Moderate,82.96,0.057431709354003435,Winter
NG070,Oil Service Boat,Port Harcourt-Lagos,January,137.06,Diesel,3588.76,9160.85,Moderate,87.27,0.038191464461262384,Winter
NG070,Oil Service Boat,Lagos-Apapa,February,34.58,HFO,1086.45,2718.32,Stormy,92.96,0.031828432049334984,Winter
NG070,Oil Service Boat,Escravos-Lagos,March,132.82,Diesel,4021.78,11733.33,Calm,77.77,0.03302517790630019,Spring
NG070,Oil Service Boat,Lagos-Apapa,April,55.09,HFO,1579.19,4733.11,Moderate,88.8,0.034884972675865475,Spring
NG070,Oil Service Boat,Warri-Bonny,May,77.45,Diesel,2560.93,7024.34,Calm,94.48,0.030242919564377007,Spring
NG070,Oil Service Boat,Port Harcourt-Lagos,June,60.43,Diesel,2068.91,5805.1,Calm,80.46,0.029208617097892128,Summer
NG070,Oil Service Boat,Escravos-Lagos,July,126.19,Diesel,4131.79,10503.07,Stormy,74.41,0.030541242415514824,Summer
NG070,Oil Service Boat,Port Harcourt-Lagos,August,141.8,HFO,3601.42,9112.05,Calm,89.94,0.03937335828645368,Summer
NG070,Oil Service Boat,Port Harcourt-Lagos,September,56.22,Diesel,1801.03,5364.51,Calm,91.87,0.031215471147065847,Autumn
NG070,Oil Service Boat,Escravos-Lagos,October,111.01,Diesel,3355.8,8858.07,Moderate,91.76,0.033080040526849035,Autumn
NG070,Oil Service Boat,Escravos-Lagos,November,149.31,Diesel,4963.07,12942.93,Calm,75.09,0.030084201915346755,Autumn
NG070,Oil Service Boat,Warri-Bonny,December,123.48,Diesel,3532.12,10173.58,Stormy,76.82,0.03495917465997758,Winter
NG071,Tanker Ship,Lagos-Apapa,January,385.64,Diesel,19094.75,49853.81,Moderate,83.86,0.020196127207740347,Winter
NG071,Tanker Ship,Port Harcourt-Lagos,February,171.95,Diesel,5887.21,17192.42,Stormy,71.05,0.029207383463474207,Winter
NG071,Tanker Ship,Escravos-Lagos,March,452.6,Diesel,19738.31,50342.87,Calm,85.72,0.022930027950721212,Spring
NG071,Tanker Ship,Warri-Bonny,April,370.38,HFO,16989.44,49074.12,Calm,72.89,0.02180060084381828,Spring
NG071,Tanker Ship,Lagos-Apapa,May,360.62,HFO,12561.65,35854.42,Moderate,71.47,0.028708012084399742,Spring
NG071,Tanker Ship,Lagos-Apapa,June,189.12,HFO,6464.99,17359.35,Stormy,88.21,0.029252945480194092,Summer
NG071,Tanker Ship,Escravos-Lagos,July,402.84,Diesel,14899.34,38136.42,Calm,72.28,0.027037439242275158,Summer
NG071,Tanker Ship,Lagos-Apapa,August,213.35,Diesel,10645.0,29499.63,Calm,78.52,0.0200422733677783,Summer
